NMARK= 1 
MARKER_TAG= inlet 
NROW= 151 
NCOL= 6 
0.000000 0.006000 293.150000 0.000000 1.000000 0.000000 
0.000000 0.005960 293.150000 0.020101 1.000000 0.000000 
0.000000 0.005920 293.150000 0.040067 1.000000 0.000000 
0.000000 0.005880 293.150000 0.059899 1.000000 0.000000 
0.000000 0.005840 293.150000 0.079596 1.000000 0.000000 
0.000000 0.005800 293.150000 0.099159 1.000000 0.000000 
0.000000 0.005760 293.150000 0.118588 1.000000 0.000000 
0.000000 0.005720 293.150000 0.137882 1.000000 0.000000 
0.000000 0.005680 293.150000 0.157041 1.000000 0.000000 
0.000000 0.005640 293.150000 0.176067 1.000000 0.000000 
0.000000 0.005600 293.150000 0.194957 1.000000 0.000000 
0.000000 0.005560 293.150000 0.213714 1.000000 0.000000 
0.000000 0.005520 293.150000 0.232335 1.000000 0.000000 
0.000000 0.005480 293.150000 0.250823 1.000000 0.000000 
0.000000 0.005440 293.150000 0.269176 1.000000 0.000000 
0.000000 0.005400 293.150000 0.287394 1.000000 0.000000 
0.000000 0.005360 293.150000 0.305478 1.000000 0.000000 
0.000000 0.005320 293.150000 0.323427 1.000000 0.000000 
0.000000 0.005280 293.150000 0.341243 1.000000 0.000000 
0.000000 0.005240 293.150000 0.358923 1.000000 0.000000 
0.000000 0.005200 293.150000 0.376469 1.000000 0.000000 
0.000000 0.005160 293.150000 0.393881 1.000000 0.000000 
0.000000 0.005120 293.150000 0.411158 1.000000 0.000000 
0.000000 0.005080 293.150000 0.428301 1.000000 0.000000 
0.000000 0.005040 293.150000 0.445309 1.000000 0.000000 
0.000000 0.005000 293.150000 0.462183 1.000000 0.000000 
0.000000 0.004960 293.150000 0.478923 1.000000 0.000000 
0.000000 0.004920 293.150000 0.495528 1.000000 0.000000 
0.000000 0.004880 293.150000 0.511998 1.000000 0.000000 
0.000000 0.004840 293.150000 0.528334 1.000000 0.000000 
0.000000 0.004800 293.150000 0.544536 1.000000 0.000000 
0.000000 0.004760 293.150000 0.560603 1.000000 0.000000 
0.000000 0.004720 293.150000 0.576536 1.000000 0.000000 
0.000000 0.004680 293.150000 0.592334 1.000000 0.000000 
0.000000 0.004640 293.150000 0.607998 1.000000 0.000000 
0.000000 0.004600 293.150000 0.623527 1.000000 0.000000 
0.000000 0.004560 293.150000 0.638922 1.000000 0.000000 
0.000000 0.004520 293.150000 0.654183 1.000000 0.000000 
0.000000 0.004480 293.150000 0.669309 1.000000 0.000000 
0.000000 0.004440 293.150000 0.684300 1.000000 0.000000 
0.000000 0.004400 293.150000 0.699157 1.000000 0.000000 
0.000000 0.004360 293.150000 0.713880 1.000000 0.000000 
0.000000 0.004320 293.150000 0.728468 1.000000 0.000000 
0.000000 0.004280 293.150000 0.742922 1.000000 0.000000 
0.000000 0.004240 293.150000 0.757241 1.000000 0.000000 
0.000000 0.004200 293.150000 0.771426 1.000000 0.000000 
0.000000 0.004160 293.150000 0.785476 1.000000 0.000000 
0.000000 0.004120 293.150000 0.799392 1.000000 0.000000 
0.000000 0.004080 293.150000 0.813174 1.000000 0.000000 
0.000000 0.004040 293.150000 0.826821 1.000000 0.000000 
0.000000 0.004000 293.150000 0.840333 1.000000 0.000000 
0.000000 0.003960 293.150000 0.853711 1.000000 0.000000 
0.000000 0.003920 293.150000 0.866955 1.000000 0.000000 
0.000000 0.003880 293.150000 0.880064 1.000000 0.000000 
0.000000 0.003840 293.150000 0.893039 1.000000 0.000000 
0.000000 0.003800 293.150000 0.905879 1.000000 0.000000 
0.000000 0.003760 293.150000 0.918585 1.000000 0.000000 
0.000000 0.003720 293.150000 0.931157 1.000000 0.000000 
0.000000 0.003680 293.150000 0.943593 1.000000 0.000000 
0.000000 0.003640 293.150000 0.955896 1.000000 0.000000 
0.000000 0.003600 293.150000 0.968064 1.000000 0.000000 
0.000000 0.003560 293.150000 0.980098 1.000000 0.000000 
0.000000 0.003520 293.150000 0.991997 1.000000 0.000000 
0.000000 0.003480 293.150000 1.003761 1.000000 0.000000 
0.000000 0.003440 293.150000 1.015392 1.000000 0.000000 
0.000000 0.003400 293.150000 1.026887 1.000000 0.000000 
0.000000 0.003360 293.150000 1.038249 1.000000 0.000000 
0.000000 0.003320 293.150000 1.049475 1.000000 0.000000 
0.000000 0.003280 293.150000 1.060568 1.000000 0.000000 
0.000000 0.003240 293.150000 1.071526 1.000000 0.000000 
0.000000 0.003200 293.150000 1.082349 1.000000 0.000000 
0.000000 0.003160 293.150000 1.093038 1.000000 0.000000 
0.000000 0.003120 293.150000 1.103593 1.000000 0.000000 
0.000000 0.003080 293.150000 1.114013 1.000000 0.000000 
0.000000 0.003040 293.150000 1.124299 1.000000 0.000000 
0.000000 0.003000 293.150000 1.134450 1.000000 0.000000 
0.000000 0.002960 293.150000 1.144467 1.000000 0.000000 
0.000000 0.002920 293.150000 1.154349 1.000000 0.000000 
0.000000 0.002880 293.150000 1.164097 1.000000 0.000000 
0.000000 0.002840 293.150000 1.173710 1.000000 0.000000 
0.000000 0.002800 293.150000 1.183189 1.000000 0.000000 
0.000000 0.002760 293.150000 1.192534 1.000000 0.000000 
0.000000 0.002720 293.150000 1.201744 1.000000 0.000000 
0.000000 0.002680 293.150000 1.210819 1.000000 0.000000 
0.000000 0.002640 293.150000 1.219761 1.000000 0.000000 
0.000000 0.002600 293.150000 1.228567 1.000000 0.000000 
0.000000 0.002560 293.150000 1.237240 1.000000 0.000000 
0.000000 0.002520 293.150000 1.245777 1.000000 0.000000 
0.000000 0.002480 293.150000 1.254181 1.000000 0.000000 
